Date/Time,TSP,WSP,CONTROL,CHANNEL 1,CHANNEL 2,CHANNEL 3,CHANNEL 4,CHANNEL 5,CHANNEL 6,CHANNEL 7,CHANNEL 8
42767.4241252431,132.52799987793,132.52799987793,128.221374511719,85.4403915405273,91.0552978515625,70.4516220092773,69.622428894043,69.8082733154297,69.9326934814453,70.3220291137695,70.3843231201172
42767.4244840625,135.14030456543,135.14030456543,130.756423950195,86.244026184082,92.1630706787109,70.448356628418,69.5959396362305,69.8310546875,69.9316864013672,70.3108367919922,70.367301940918
42767.4248415046,137.742065429688,137.742065429688,133.148712158203,87.0446853637695,93.2324981689453,70.4998245239258,69.659309387207,69.8358688354492,70.0184936523438,70.3876266479492,70.4472122192383
42767.4251978009,140.333312988281,140.333312988281,135.769805908203,87.849983215332,94.340461730957,70.5043869018555,69.7044067382813,69.8531799316406,70.0252532958984,70.404167175293,70.4166030883789
42767.4255550694,142.935089111328,142.935089111328,138.461654663086,88.6610260009766,95.5116348266602,70.5196075439453,69.7310333251953,69.8417282104492,70.0679931640625,70.3994750976563,70.4928588867188
42767.4259125347,145.536865234375,145.536865234375,141.063003540039,89.5739669799805,96.7658920288086,70.565315246582,69.7612152099609,69.887809753418,70.1166229248047,70.4256820678711,70.5286102294922
42767.4262709144,148.149169921875,148.149169921875,143.842544555664,90.5320053100586,98.0001983642578,70.5950469970703,69.8310012817383,69.9873352050781,70.2316131591797,70.5128860473633,70.5887832641602
42767.4266267940,150.74040222168,150.74040222168,146.402816772461,91.5101852416992,99.3161239624023,70.6240310668945,69.8806610107422,70.0465469360352,70.2488708496094,70.5949859619141,70.6520919799805
42767.4269840162,153.342178344727,153.342178344727,149.07536315918,92.5057907104492,100.631645202637,70.6398391723633,69.874885559082,70.021125793457,70.238525390625,70.5319900512695,70.6714935302734
42767.4272224884,155.080200195313,155.080200195313,150.905471801758,93.1299133300781,101.473739624023,70.6754760742188,69.8769607543945,70.0210266113281,70.2298736572266,70.5400161743164,70.6279220581055
42767.4275788889,157.671447753906,157.671447753906,153.470367431641,94.210807800293,102.801979064941,70.6660537719727,69.8924255371094,70.0365447998047,70.2929229736328,70.5399017333984,70.6357650756836
42767.4279363079,160.273223876953,160.273223876953,156.255966186523,95.2568664550781,104.232604980469,70.6606826782227,69.9026947021484,70.0509948730469,70.2339935302734,70.520133972168,70.6312789916992
42767.4282923727,162.864456176758,162.864456176758,158.886367797852,96.393440246582,105.692886352539,70.6731719970703,69.9033737182617,70.0850143432617,70.2554092407227,70.5997543334961,70.6699752807617
42767.4286492245,165.466232299805,165.466232299805,161.517135620117,97.508918762207,107.113861083984,70.6583786010742,69.9462280273438,70.1446533203125,70.2771759033203,70.6370315551758,70.6293029785156
42767.4290066435,168.068008422852,168.068008422852,164.236312866211,98.6867065429688,108.572937011719,70.6597366333008,69.93017578125,70.089729309082,70.3053283691406,70.6203689575195,70.6784591674805
42767.4293623380,170.659240722656,170.659240722656,166.904479980469,99.7753143310547,110.063018798828,70.6901321411133,69.9723510742188,70.1215133666992,70.2977752685547,70.646240234375,70.713623046875
42767.4297197917,173.261016845703,173.261016845703,169.554595947266,100.957336425781,111.605850219727,70.7183303833008,69.9079284667969,70.1427154541016,70.299186706543,70.6478424072266,70.7349319458008
42767.4300760880,175.852264404297,175.852264404297,172.297790527344,102.184455871582,113.123397827148,70.7368011474609,69.8977813720703,70.0825500488281,70.2904663085938,70.671989440918,70.7051010131836
42767.4304333449,178.454025268555,178.454025268555,174.87516784668,103.403244018555,114.675010681152,70.6424942016602,69.8848648071289,70.0821151733398,70.2969512939453,70.607292175293,70.6511383056641
42767.4307907986,181.055801391602,181.055801391602,177.639862060547,104.69507598877,116.197685241699,70.6912536621094,69.921745300293,70.0648727416992,70.2734985351563,70.6458129882813,70.6639099121094
42767.4311467245,183.647033691406,183.647033691406,180.217483520508,105.914810180664,117.809127807617,70.6506118774414,69.89892578125,70.1398010253906,70.320068359375,70.6106491088867,70.7073669433594
42767.4315037847,186.248809814453,186.248809814453,183.073944091797,107.254211425781,119.440734863281,70.6506881713867,69.8520126342773,70.0714874267578,70.2315444946289,70.595344543457,70.6481094360352
42767.4317424190,187.986846923828,187.986846923828,184.888259887695,108.134780883789,120.529029846191,70.6627044677734,69.8181304931641,70.0575714111328,70.2543563842773,70.5765075683594,70.5752716064453
42767.4321009028,190.588623046875,190.588623046875,187.496063232422,109.429748535156,122.186264038086,70.6395492553711,69.8049697875977,70.0960006713867,70.2284545898438,70.55029296875,70.6108016967773
42767.4324571528,193.190383911133,193.190383911133,190.160827636719,110.836807250977,123.889427185059,70.6690444946289,69.8103103637695,70.0452346801758,70.2134475708008,70.576416015625,70.6242980957031
42767.4328142014,195.781616210938,195.781616210938,192.908355712891,112.207397460938,125.551139831543,70.6219329833984,69.7911148071289,70.0518798828125,70.2605972290039,70.5797500610352,70.6259765625
42767.4331722454,198.393920898438,198.393920898438,195.46842956543,113.611145019531,127.325180053711,70.5841445922852,69.7736511230469,70.0863189697266,70.2430877685547,70.6005630493164,70.5941314697266
42767.4335291319,200.995697021484,200.995697021484,198.031265258789,115.033248901367,128.9970703125,70.5420837402344,69.7360229492188,70.0206298828125,70.2065124511719,70.5189437866211,70.551513671875
42767.4338856250,203.586944580078,203.586944580078,200.678298950195,116.495849609375,130.802047729492,70.5160293579102,69.6307907104492,69.9544296264648,70.169563293457,70.439323425293,70.5072479248047
42767.4342409606,206.178192138672,206.178192138672,203.100112915039,117.94548034668,132.488082885742,70.4730529785156,69.5902786254883,69.8980941772461,70.0372695922852,70.4342803955078,70.3837051391602
42767.4345970602,208.769409179688,208.769409179688,205.834228515625,119.464729309082,134.300659179688,70.4258880615234,69.5436553955078,69.9077377319336,70.038703918457,70.4028778076172,70.385009765625
42767.4349540046,211.360656738281,211.360656738281,208.366058349609,120.928817749023,135.975006103516,70.3824768066406,69.4759750366211,69.7912521362305,69.9191055297852,70.2731475830078,70.3015213012695
42767.4353104282,213.962432861328,213.962432861328,210.958190917969,122.431663513184,137.928405761719,70.3511581420898,69.5191421508789,69.8883743286133,70.0046997070313,70.3057556152344,70.3814163208008
42767.4356672685,216.564208984375,216.564208984375,213.713363647461,123.939140319824,139.644027709961,70.3845062255859,69.4817123413086,69.8451690673828,70.0073318481445,70.2611694335938,70.3153076171875
42767.4360251505,219.165985107422,219.165985107422,216.299346923828,125.449142456055,141.470657348633,70.376106262207,69.4164047241211,69.769287109375,69.9615020751953,70.297607421875,70.3097915649414
42767.4362635880,220.903991699219,220.903991699219,218.042724609375,126.459747314453,142.715301513672,70.3700866699219,69.4461669921875,69.7639617919922,69.9848785400391,70.223258972168,70.2767715454102
42767.4366212500,223.505767822266,223.505767822266,220.568634033203,128.063095092773,144.613220214844,70.4121322631836,69.4995346069336,69.8688507080078,70.0360488891602,70.3476257324219,70.3472442626953
42767.4369769676,226.097015380859,226.097015380859,223.225112915039,129.709335327148,146.428375244141,70.5066375732422,69.6117401123047,69.9123306274414,70.1360702514648,70.4256439208984,70.4530029296875
42767.4373354514,228.709320068359,228.709320068359,225.799468994141,131.295974731445,148.415588378906,70.4734573364258,69.6438064575195,69.9417037963867,70.1948318481445,70.4243850708008,70.4625549316406
42767.4376932292,231.311096191406,231.311096191406,228.449371337891,132.876815795898,150.22966003418,70.4778671264648,69.6300201416016,69.9936828613281,70.1932144165039,70.41845703125,70.4650268554688
42767.4380516088,233.923400878906,233.923400878906,231.121536254883,134.498352050781,152.182586669922,70.4915237426758,69.6404418945313,69.9859008789063,70.2546234130859,70.4755477905273,70.4646987915039
42767.4384092940,236.525177001953,236.525177001953,233.712036132813,136.191207885742,154.140426635742,70.5010757446289,69.665153503418,69.9212951660156,70.2357482910156,70.5041275024414,70.5045623779297
42767.4387682986,239.137481689453,239.137481689453,236.256927490234,137.765335083008,155.937286376953,70.5345993041992,69.7245712280273,69.9172286987305,70.2712478637695,70.5099487304688,70.5157928466797
42767.4391253704,241.7392578125,241.7392578125,239.016204833984,139.457244873047,157.964950561523,70.5388946533203,69.7592620849609,69.9469985961914,70.2920608520508,70.5186386108398,70.5446166992188
42767.4394832176,244.341033935547,244.341033935547,241.494400024414,141.124862670898,159.842254638672,70.5552749633789,69.7356796264648,69.9749755859375,70.2299499511719,70.4739074707031,70.5090866088867
42767.4398398611,246.942779541016,246.942779541016,244.208679199219,142.81201171875,161.869369506836,70.5410766601563,69.8030395507813,70.0226593017578,70.3834609985352,70.5583190917969,70.589973449707
42767.4401979282,249.544586181641,249.544586181641,246.868515014648,144.546249389648,163.865539550781,70.6327056884766,69.7951049804688,70.0782165527344,70.3222351074219,70.6660079956055,70.7158660888672
42767.4404359491,251.272064208984,251.272064208984,248.555877685547,145.728958129883,165.277099609375,70.6392669677734,69.876220703125,70.1247024536133,70.4442291259766,70.6310043334961,70.6923751831055
42767.4407922917,253.873840332031,253.873840332031,251.37678527832,147.441345214844,167.295669555664,70.5854034423828,69.8363800048828,70.1588897705078,70.4958572387695,70.6579132080078,70.7305908203125
42767.4411499421,256.475616455078,256.475616455078,253.8896484375,149.228118896484,169.216232299805,70.6693572998047,69.8632202148438,70.1881942749023,70.4805755615234,70.6737976074219,70.7090835571289
42767.4415083565,259.087921142578,259.087921142578,256.420806884766,151.036163330078,171.266098022461,70.6452941894531,69.8955764770508,70.2191390991211,70.5607833862305,70.7489318847656,70.7367553710938
